"car_value","salary_range","debt_to_income_ratio","loan_length","repaid_loan_on_prev_car","size_of_downpayment","driver_tenure","repaid"
12441,"0 - 20K €",0.292034678,17,FALSE,"40%",3.507314054,0
25666,"0 - 20K €",0.630283597,19,FALSE,"0%",5.773189932,0
50765,"40K - 60K €",0.7084925,18,FALSE,"40%",1.055259419,1
53341,"20K - 40K €",0.565017573,20,TRUE,"40%",5.533838188,1
90650,"60K+ €",0.722207606,6,FALSE,"20%",6.586503754,0
15774,"40K - 60K €",0.672580344,17,FALSE,"10%",0.628606552,1
38011,"60K+ €",0.723950266,20,FALSE,"30%",0.408600633,1
15071,"0 - 20K €",0.376372985,17,FALSE,"10%",6.834589236,0
92177,"20K - 40K €",0.640066621,21,TRUE,"10%",6.211200698,1
29564,"0 - 20K €",0.690850424,14,TRUE,"10%",6.822738503,1
23099,"40K - 60K €",0.718849016,6,TRUE,"0%",6.168940557,0
23211,"40K - 60K €",0.698757536,20,TRUE,"0%",6.060890217,1
19610,"0 - 20K €",0.638684843,19,FALSE,"20%",4.254901624,0
28231,"20K - 40K €",0.600406321,21,FALSE,"30%",1.198092124,1
15250,"0 - 20K €",0.2888846,16,FALSE,"20%",5.746491242,0
10364,"60K+ €",0.634226156,20,TRUE,"40%",NA,1
22520,"60K+ €",0.623145022,21,FALSE,"40%",2.419955664,1
35373,"0 - 20K €",0.283980375,19,FALSE,"30%",6.447626788,0
28455,"40K - 60K €",0.705693848,17,FALSE,"30%",0.383901467,1
55700,"20K - 40K €",0.538426641,20,FALSE,"40%",4.906038211,1
15116,"20K - 40K €",0.727348409,19,TRUE,"10%",6.696633133,1
15357,"20K - 40K €",0.700216156,18,FALSE,"0%",1.896150946,1
37327,"0 - 20K €",0.378077891,6,FALSE,"40%",6.941977769,0
16275,"60K+ €",0.707774052,19,FALSE,"20%",0.573379621,1
13428,"20K - 40K €",0.725540122,18,TRUE,"10%",6.334516965,1
16485,"20K - 40K €",0.650554733,18,FALSE,"20%",0.924811789,1
15892,"0 - 20K €",0.369535699,19,TRUE,"10%",4.378147831,0
44544,"20K - 40K €",0.702383581,20,TRUE,"10%",4.73297899,1
20482,"20K - 40K €",0.637975634,6,TRUE,"40%",4.048770804,0
11463,"40K - 60K €",0.72886261,18,TRUE,"10%",4.925604065,1
56253,"60K+ €",0.725942509,7,TRUE,"0%",0.225988356,1
16894,"20K - 40K €",0.667052245,19,TRUE,"40%",6.235978353,1
18015,"0 - 20K €",0.719004964,11,TRUE,"0%",NA,0
82852,"40K - 60K €",0.716377108,10,FALSE,"40%",0.160977197,1
13709,"40K - 60K €",0.724583628,7,FALSE,"10%",5.570100149,0
21349,"20K - 40K €",0.721272984,13,TRUE,"10%",6.626326404,1
24560,"0 - 20K €",0.548949188,16,TRUE,"30%",2.653287656,1
41661,"40K - 60K €",0.728721765,14,FALSE,"10%",0.375300017,1
25232,"0 - 20K €",0.714166406,21,TRUE,"20%",6.635629156,1
44197,"0 - 20K €",0.574152402,6,TRUE,"40%",6.949849364,0
16074,"0 - 20K €",0.301594645,17,FALSE,"30%",6.514609003,0
15122,"0 - 20K €",0.288639176,15,FALSE,"0%",6.146221595,0
17771,"20K - 40K €",0.702455488,19,FALSE,"30%",2.435543338,1
28553,"0 - 20K €",0.310129184,15,FALSE,"30%",6.817892543,0
19400,"0 - 20K €",0.281425552,20,TRUE,"30%",5.335003733,0
10811,"20K - 40K €",0.695935081,6,TRUE,"40%",2.688744197,0
45792,"20K - 40K €",0.635073512,19,TRUE,"10%",6.469690627,1
31479,"0 - 20K €",0.524830752,19,FALSE,"0%",6.293589037,0
15794,"0 - 20K €",0.592073315,6,FALSE,"30%",6.814158816,0
16348,"0 - 20K €",0.331695568,16,FALSE,"20%",4.083326233,0
11707,"60K+ €",0.687568236,13,TRUE,"20%",5.8793425,1
33112,"40K - 60K €",0.725764286,19,FALSE,"30%",0.780801941,1
14336,"60K+ €",0.68915277,21,TRUE,"40%",2.432680285,1
16902,"0 - 20K €",0.62872903,10,TRUE,"30%",5.330297766,0
15121,"0 - 20K €",0.324688527,15,FALSE,"30%",6.537784044,0
19352,"20K - 40K €",0.588546881,7,TRUE,"30%",6.223002511,0
12295,"40K - 60K €",0.611438022,8,TRUE,"10%",5.113369962,1
10873,"0 - 20K €",0.307252164,17,FALSE,"20%",5.561008167,0
75607,"0 - 20K €",0.63335515,12,TRUE,"10%",6.404990682,0
11996,"0 - 20K €",0.384006482,6,TRUE,"40%",6.09052332,0
12195,"20K - 40K €",0.684176516,6,TRUE,"10%",5.312201265,0
42434,"60K+ €",0.731857806,6,TRUE,"0%",5.466426462,0
73438,"0 - 20K €",0.636968188,20,TRUE,"40%",6.931902385,1
12013,"60K+ €",0.676979948,21,FALSE,"30%",1.60236037,1
46381,"20K - 40K €",0.673263504,8,TRUE,"40%",0.168379761,1
22812,"0 - 20K €",0.426003637,19,FALSE,"30%",6.635346348,0
12988,"0 - 20K €",0.577208979,15,TRUE,"0%",2.667921105,1
30558,"0 - 20K €",0.562231144,17,FALSE,"40%",1.692896845,1
10554,"20K - 40K €",0.640110737,7,TRUE,"20%",6.149125475,0
36628,"40K - 60K €",0.547022508,16,TRUE,"0%",3.446376189,1
35514,"40K - 60K €",0.716062399,17,FALSE,"30%",0.296001304,0
67108,"0 - 20K €",0.698646608,12,FALSE,"20%",0.539770337,1
37500,"20K - 40K €",0.704096644,21,TRUE,"10%",6.54878671,1
17029,"20K - 40K €",0.499998963,6,TRUE,"40%",4.232851802,0
80009,"0 - 20K €",0.642297947,8,TRUE,"40%",0.29455665,1
11417,"40K - 60K €",0.719130011,19,TRUE,"30%",6.306901954,1
70814,"0 - 20K €",0.729629718,6,TRUE,"10%",0.176452683,1
11413,"0 - 20K €",0.713872132,8,TRUE,"10%",4.381245749,1
57965,"40K - 60K €",0.725366296,18,FALSE,"20%",0.257215852,1
19449,"0 - 20K €",0.268256608,18,FALSE,"40%",6.613956208,0
24985,"40K - 60K €",0.663012545,13,FALSE,"20%",0.121072532,1
82512,"0 - 20K €",0.559355458,18,TRUE,"10%",6.821248044,1
10425,"20K - 40K €",0.602478432,21,FALSE,"0%",2.442558884,1
41982,"20K - 40K €",0.63392143,7,FALSE,"30%",NA,1
19969,"0 - 20K €",0.484999131,14,FALSE,"0%",6.443257856,0
19097,"20K - 40K €",0.71590506,17,TRUE,"10%",NA,1
25804,"0 - 20K €",0.652605195,10,TRUE,"0%",6.737913106,1
26836,"0 - 20K €",0.342265918,19,FALSE,"0%",5.420778217,0
12643,"40K - 60K €",0.690550061,6,TRUE,"10%",6.901666347,0
35696,"20K - 40K €",0.700135205,16,TRUE,"0%",6.870909615,1
40175,"0 - 20K €",0.271465675,19,FALSE,"40%",6.931205909,0
44209,"40K - 60K €",0.719669871,9,TRUE,"30%",0.149861234,1
97863,"20K - 40K €",0.526157752,20,TRUE,"40%",6.381478426,1
37951,"20K - 40K €",0.30824811,6,TRUE,"40%",6.421070144,0
64146,"20K - 40K €",0.656405215,10,FALSE,"40%",0.133053586,1
15034,"40K - 60K €",0.585183435,21,FALSE,"30%",NA,1
34209,"20K - 40K €",0.723807019,7,TRUE,"0%",NA,0
12634,"0 - 20K €",0.287889293,16,FALSE,"20%",NA,0
45017,"0 - 20K €",0.308154508,19,FALSE,"20%",5.868318312,0
10994,"60K+ €",0.713226026,19,FALSE,"20%",0.865659181,1
13684,"0 - 20K €",0.489200936,22,FALSE,"40%",6.087572525,1
15572,"20K - 40K €",0.640703349,10,TRUE,"30%",1.055976484,1
26650,"40K - 60K €",0.682169195,8,TRUE,"20%",0.165978879,1
31899,"40K - 60K €",0.723033106,6,TRUE,"20%",6.931687435,0
70621,"20K - 40K €",0.552048582,21,TRUE,"40%",6.2303134,1
18144,"20K - 40K €",0.713071839,21,TRUE,"40%",4.32540832,1
12659,"0 - 20K €",0.270054911,17,TRUE,"20%",3.806427655,0
17157,"0 - 20K €",0.267735465,17,TRUE,"20%",5.369041547,0
40807,"20K - 40K €",0.729772695,10,FALSE,"10%",2.404821934,0
13706,"20K - 40K €",0.625390019,21,FALSE,"20%",NA,1
17717,"0 - 20K €",0.302098903,19,TRUE,"20%",6.551474611,0
29538,"20K - 40K €",0.715492414,15,FALSE,"10%",0.47685512,1
12092,"40K - 60K €",0.723571896,7,TRUE,"20%",5.427623157,0
68302,"20K - 40K €",0.597574435,7,TRUE,"40%",4.400866241,0
86165,"0 - 20K €",0.577154321,21,TRUE,"40%",5.567326758,1
27610,"0 - 20K €",0.557939957,21,FALSE,"20%",2.298899242,1
18182,"0 - 20K €",0.648523438,13,TRUE,"10%",3.598873303,1
23428,"40K - 60K €",0.728999103,18,FALSE,"0%",0.56954799,1
11523,"20K - 40K €",0.520432056,20,FALSE,"30%",2.040996211,1
39270,"20K - 40K €",0.44720216,8,TRUE,"0%",6.501010266,1
22146,"0 - 20K €",0.286457698,17,FALSE,"40%",5.731751021,0
50870,"0 - 20K €",0.301319306,19,FALSE,"40%",6.820446475,0
44624,"0 - 20K €",0.385257578,20,FALSE,"40%",6.892218163,0
30181,"20K - 40K €",0.475687025,18,TRUE,"40%",2.569863639,1
14921,"40K - 60K €",0.727037969,7,TRUE,"0%",5.262421713,0
30710,"0 - 20K €",0.395175511,20,TRUE,"20%",5.875030611,0
12478,"20K - 40K €",0.589025948,7,TRUE,"40%",3.57849025,0
35320,"40K - 60K €",0.673376457,21,TRUE,"20%",1.804529254,1
84661,"0 - 20K €",0.26481798,20,FALSE,"40%",6.767876445,0
87214,"20K - 40K €",0.719288494,6,FALSE,"30%",0.049706746,0
40292,"40K - 60K €",0.706501797,17,FALSE,"40%",0.532137854,1
31865,"0 - 20K €",0.298147853,19,FALSE,"20%",4.456872007,0
19886,"40K - 60K €",0.717057804,9,TRUE,"0%",5.549367945,0
55616,"20K - 40K €",0.716084515,20,TRUE,"10%",NA,1
17741,"0 - 20K €",0.639080005,12,TRUE,"0%",NA,1
42014,"20K - 40K €",0.445210546,15,TRUE,"30%",6.115101281,1
12016,"20K - 40K €",0.722488667,20,FALSE,"0%",NA,1
15050,"0 - 20K €",0.446699896,16,FALSE,"10%",5.997012788,0
30505,"60K+ €",0.72616322,21,FALSE,"40%",1.029191893,1
36379,"0 - 20K €",0.465118235,7,TRUE,"30%",NA,0
43694,"40K - 60K €",0.676682506,6,TRUE,"10%",4.56640512,0
11782,"40K - 60K €",0.729295941,17,TRUE,"30%",2.113191852,1
10966,"0 - 20K €",0.275247939,11,FALSE,"0%",0.765236984,0
19800,"40K - 60K €",0.693031646,6,TRUE,"10%",6.635390954,0
20666,"40K - 60K €",0.682094783,17,FALSE,"30%",0.540232661,1
31200,"20K - 40K €",0.636089417,17,TRUE,"30%",3.667222286,1
17460,"20K - 40K €",0.700249684,10,FALSE,"0%",NA,1
24548,"20K - 40K €",0.68340171,21,FALSE,"40%",1.362671498,0
55091,"20K - 40K €",0.553462103,7,TRUE,"30%",4.741378719,0
20237,"40K - 60K €",0.652819558,17,FALSE,"0%",0.106959339,1
24123,"20K - 40K €",0.636004407,13,TRUE,"20%",6.707270227,1
93786,"20K - 40K €",0.472671255,20,TRUE,"0%",6.338899128,1
11902,"0 - 20K €",0.355057555,16,TRUE,"20%",6.260591882,0
11819,"0 - 20K €",0.642816076,18,TRUE,"0%",4.391072812,0
12756,"0 - 20K €",0.681107882,7,TRUE,"30%",NA,0
24911,"20K - 40K €",0.48967782,6,TRUE,"40%",4.498986082,0
18775,"40K - 60K €",0.71395897,6,TRUE,"0%",6.979770679,0
59818,"40K - 60K €",0.430805599,20,FALSE,"40%",2.88468341,1
39843,"60K+ €",0.726902409,6,FALSE,"10%",6.557356133,0
16309,"0 - 20K €",0.41545181,16,FALSE,"0%",3.794919749,0
11607,"40K - 60K €",0.730033203,17,TRUE,"10%",6.845255326,1
98247,"0 - 20K €",0.439744396,20,FALSE,"30%",6.978204068,0
20831,"0 - 20K €",0.311629676,17,FALSE,"20%",5.425901184,0
13729,"40K - 60K €",0.708374005,20,TRUE,"10%",4.200784135,1
29986,"40K - 60K €",0.647477988,6,FALSE,"40%",6.286735996,0
10176,"0 - 20K €",0.729059198,9,TRUE,"0%",6.758651241,1
48286,"0 - 20K €",0.48292919,20,FALSE,"30%",6.908326236,0
19683,"20K - 40K €",0.645095497,17,TRUE,"40%",5.24606746,1
18310,"0 - 20K €",0.657235188,20,FALSE,"0%",NA,1
12336,"20K - 40K €",0.675502926,15,TRUE,"10%",6.241094113,1
94839,"0 - 20K €",0.509136118,21,FALSE,"40%",3.920823709,1
14547,"20K - 40K €",0.710382342,20,FALSE,"10%",1.929018382,1
14974,"40K - 60K €",0.730322193,6,TRUE,"10%",6.871193657,0
16130,"0 - 20K €",0.658817527,12,TRUE,"10%",5.583072864,0
39333,"60K+ €",0.694662712,19,FALSE,"40%",0.478923593,1
48531,"0 - 20K €",0.519435665,21,FALSE,"0%",6.155232502,0
18882,"0 - 20K €",0.27823868,15,FALSE,"30%",6.774731162,0
13699,"0 - 20K €",0.612319678,21,FALSE,"30%",3.295204287,1
47114,"60K+ €",0.721364521,18,FALSE,"30%",0.306844487,1
15490,"20K - 40K €",0.714498682,20,FALSE,"10%",1.216981782,1
10913,"20K - 40K €",0.722599801,12,TRUE,"0%",4.686335033,0
12167,"40K - 60K €",0.684355858,6,TRUE,"20%",6.418171707,0
25447,"60K+ €",0.669832059,6,TRUE,"30%",5.913584608,0
10363,"20K - 40K €",0.596868413,21,TRUE,"0%",5.562989156,1
34852,"20K - 40K €",0.67054619,15,FALSE,"30%",0.368806402,1
12595,"40K - 60K €",0.72577404,16,TRUE,"0%",NA,1
27417,"0 - 20K €",0.600243297,6,TRUE,"30%",6.857496834,0
39413,"0 - 20K €",0.298808298,19,FALSE,"40%",NA,0
14808,"40K - 60K €",0.662390447,20,FALSE,"10%",NA,1
33276,"0 - 20K €",0.284936053,16,FALSE,"30%",6.78812741,0
13458,"20K - 40K €",0.550106516,21,FALSE,"30%",2.59492611,1
47846,"0 - 20K €",0.495947298,19,FALSE,"40%",6.806569694,0
74949,"40K - 60K €",0.687846061,6,TRUE,"40%",NA,0
19026,"20K - 40K €",0.689732934,6,FALSE,"30%",5.527068402,0
20493,"20K - 40K €",0.707561677,15,FALSE,"10%",0.744544299,1
33347,"0 - 20K €",0.366195627,19,FALSE,"20%",6.744378149,0
13262,"0 - 20K €",0.661891115,21,FALSE,"0%",4.640555201,1
31515,"40K - 60K €",0.717396339,19,FALSE,"40%",0.273461631,1
12254,"40K - 60K €",0.679689176,20,FALSE,"10%",0.619013276,1
35328,"0 - 20K €",0.594231247,6,TRUE,"40%",6.43482057,0
103876,"0 - 20K €",0.419535304,21,FALSE,"40%",6.614244424,1
46157,"20K - 40K €",0.714172581,21,TRUE,"10%",4.653932367,1
39950,"20K - 40K €",0.693067934,12,FALSE,"20%",0.203579432,1
61454,"40K - 60K €",0.605420992,20,FALSE,"40%",1.496960973,1
15171,"40K - 60K €",0.708185882,19,TRUE,"10%",5.055384141,1
39119,"0 - 20K €",0.428283353,15,FALSE,"40%",6.901622389,0
71840,"20K - 40K €",0.699932251,6,FALSE,"40%",6.811324996,0
19423,"20K - 40K €",0.614187948,9,TRUE,"20%",0.28392985,1
14084,"20K - 40K €",0.687834925,11,TRUE,"20%",3.521494154,0
39591,"0 - 20K €",0.722423384,15,FALSE,"10%",0.530486284,1
17329,"20K - 40K €",0.423868063,6,TRUE,"40%",NA,0
17152,"20K - 40K €",0.722953387,20,TRUE,"30%",6.85078751,1
13636,"20K - 40K €",0.591825155,6,TRUE,"40%",5.14885162,0
50841,"20K - 40K €",0.672398052,20,FALSE,"30%",0.922137972,1
59738,"20K - 40K €",0.601286399,20,TRUE,"30%",6.517696205,1
28605,"40K - 60K €",0.618832037,20,FALSE,"40%",NA,1
22432,"40K - 60K €",0.656087191,19,TRUE,"20%",5.621571168,1
11698,"60K+ €",0.73030134,15,FALSE,"0%",0.318431858,1
15437,"20K - 40K €",0.722570831,16,TRUE,"30%",5.564586173,1
13729,"0 - 20K €",0.556215521,19,FALSE,"10%",6.474000385,0
25739,"40K - 60K €",0.716377237,13,FALSE,"10%",0.392741125,1
36640,"20K - 40K €",0.61663124,13,FALSE,"40%",4.408303871,1
33456,"0 - 20K €",0.71941516,16,TRUE,"30%",6.509736704,1
19697,"0 - 20K €",0.326139162,17,FALSE,"20%",6.436938505,0
11614,"0 - 20K €",0.453397133,16,FALSE,"0%",2.520656623,0
22321,"60K+ €",0.640929494,20,TRUE,"30%",2.378556144,1
27921,"0 - 20K €",0.598455189,9,FALSE,"0%",0.500192354,1
93744,"0 - 20K €",0.398061305,18,TRUE,"30%",NA,1
12802,"60K+ €",0.624177351,14,TRUE,"30%",4.62480324,1
33481,"0 - 20K €",0.290193234,19,FALSE,"20%",6.928170448,0
17924,"40K - 60K €",0.686673632,20,TRUE,"10%",NA,0
14045,"20K - 40K €",0.682750208,6,TRUE,"40%",6.907725687,0
41204,"40K - 60K €",0.718425176,14,FALSE,"0%",0.409559213,1
11204,"20K - 40K €",0.614820642,21,FALSE,"20%",3.228785827,1
17062,"40K - 60K €",0.674775979,19,TRUE,"20%",NA,1
23658,"20K - 40K €",0.560843513,21,FALSE,"20%",2.087970942,1
22654,"0 - 20K €",0.287713369,19,FALSE,"20%",NA,0
70986,"40K - 60K €",0.62824972,18,TRUE,"20%",5.724940282,1
32323,"20K - 40K €",0.554907545,14,TRUE,"20%",NA,1
29911,"0 - 20K €",0.597807846,19,FALSE,"0%",0.84204454,1
42702,"0 - 20K €",0.511628657,17,TRUE,"10%",6.906920867,1
42918,"0 - 20K €",0.389248807,18,FALSE,"20%",5.485472312,0
30791,"0 - 20K €",0.671418332,15,TRUE,"0%",6.849051454,1
105966,"0 - 20K €",0.429597113,19,TRUE,"10%",6.945806698,1
11239,"20K - 40K €",0.585100716,22,FALSE,"30%",6.249763592,1
36706,"0 - 20K €",0.647334976,21,FALSE,"20%",1.86721158,1
13372,"20K - 40K €",0.637833734,6,TRUE,"40%",2.464153854,0
53378,"0 - 20K €",0.276991153,21,FALSE,"40%",6.404237092,0
12558,"40K - 60K €",0.725042805,21,TRUE,"30%",4.639891094,1
65801,"40K - 60K €",0.731028126,15,FALSE,"10%",0.026579995,1
18476,"60K+ €",0.731164373,6,TRUE,"0%",6.884196748,0
14208,"40K - 60K €",0.55107339,12,FALSE,"20%",0.407322898,1
25776,"60K+ €",0.500911739,14,TRUE,"0%",3.830160423,1
30574,"60K+ €",0.729762845,6,TRUE,"0%",NA,0
50114,"0 - 20K €",0.327474087,20,FALSE,"40%",NA,0
22594,"0 - 20K €",0.374767515,19,FALSE,"0%",2.159236368,0
30871,"40K - 60K €",0.724421765,21,TRUE,"0%",NA,1
17981,"20K - 40K €",0.704621785,15,TRUE,"0%",3.028681283,0
86988,"0 - 20K €",0.639529975,20,TRUE,"40%",6.562357684,1
38481,"0 - 20K €",0.687820168,18,FALSE,"10%",1.066960374,0
25354,"20K - 40K €",0.699503539,6,TRUE,"10%",4.69100107,0
28205,"0 - 20K €",0.427561931,20,TRUE,"20%",6.365136661,1
14209,"20K - 40K €",0.71627166,8,TRUE,"0%",6.735816306,0
37386,"60K+ €",0.722609612,15,FALSE,"10%",0.069292589,1
17415,"0 - 20K €",0.2959529,19,TRUE,"10%",3.134775216,0
10629,"0 - 20K €",0.605279999,21,FALSE,"0%",5.85062489,1
11565,"40K - 60K €",0.664734376,15,TRUE,"20%",1.165963922,0
84710,"0 - 20K €",0.448758276,20,FALSE,"40%",6.784612577,0
28152,"60K+ €",0.729428816,10,TRUE,"0%",3.023500497,0
31231,"0 - 20K €",0.702368511,7,FALSE,"20%",6.629099733,0
15993,"40K - 60K €",0.704123609,6,TRUE,"30%",6.379400477,0
90392,"20K - 40K €",0.542603199,17,TRUE,"20%",6.119747624,1
18038,"0 - 20K €",0.466677835,19,FALSE,"20%",NA,0
26045,"0 - 20K €",0.356755949,15,FALSE,"40%",6.049326549,0
12090,"20K - 40K €",0.717008838,19,FALSE,"0%",3.393138197,1
21839,"40K - 60K €",0.613863697,8,TRUE,"20%",1.777514763,0
16813,"40K - 60K €",0.725760542,21,FALSE,"10%",2.582045247,1
31411,"0 - 20K €",0.718457043,20,TRUE,"10%",5.692372186,1
15250,"20K - 40K €",0.658562434,14,TRUE,"40%",5.906055193,1
15089,"20K - 40K €",0.668878328,13,TRUE,"10%",5.787780449,1
12389,"0 - 20K €",0.293942567,13,FALSE,"0%",6.780670784,0
13606,"40K - 60K €",0.711941849,21,FALSE,"10%",1.957358021,1
89979,"20K - 40K €",0.312697359,19,TRUE,"30%",6.910544812,1
29035,"0 - 20K €",0.428451336,19,FALSE,"40%",5.998392619,0
72315,"0 - 20K €",0.556610842,21,TRUE,"30%",6.485895324,0
21767,"0 - 20K €",0.282602848,15,FALSE,"30%",6.929938986,0
19861,"0 - 20K €",0.717320012,10,FALSE,"10%",0.668909557,1
17084,"20K - 40K €",0.638660268,6,TRUE,"40%",6.348436452,0
11013,"60K+ €",0.729030649,21,TRUE,"40%",1.08456896,1
19668,"0 - 20K €",0.406321962,18,FALSE,"20%",5.954888391,0
18291,"0 - 20K €",0.502082617,19,TRUE,"0%",6.121982287,0
17461,"20K - 40K €",0.712448825,14,FALSE,"0%",0.776576749,1
13601,"60K+ €",0.727493477,6,TRUE,"0%",6.040100578,0
75520,"20K - 40K €",0.532584136,7,TRUE,"40%",1.656301132,0
12674,"0 - 20K €",0.572629557,19,TRUE,"20%",3.304344854,0
15528,"0 - 20K €",0.328878869,14,FALSE,"0%",6.377944489,0
18071,"20K - 40K €",0.66523776,20,FALSE,"30%",NA,1
24440,"0 - 20K €",0.462476737,15,TRUE,"40%",NA,1
24316,"40K - 60K €",0.717677312,8,FALSE,"0%",6.733850707,0
11447,"20K - 40K €",0.720045083,6,TRUE,"20%",6.795541522,0
85112,"20K - 40K €",0.731325659,11,FALSE,"30%",0.117584271,1
53608,"20K - 40K €",0.6489598,21,FALSE,"40%",1.15569659,1
17954,"40K - 60K €",0.665030165,18,TRUE,"40%",5.92533595,1
20182,"0 - 20K €",0.582077929,11,TRUE,"30%",6.936791738,1
29099,"40K - 60K €",0.683301668,20,FALSE,"40%",0.944212956,1
108356,"20K - 40K €",0.513619621,21,TRUE,"20%",6.83432143,1
25709,"40K - 60K €",0.702436843,20,TRUE,"10%",NA,1
17627,"0 - 20K €",0.281002208,16,FALSE,"0%",5.867794407,0
24772,"20K - 40K €",0.706996886,17,FALSE,"30%",NA,1
66577,"40K - 60K €",0.691639394,6,TRUE,"20%",6.233057082,0
27496,"20K - 40K €",0.678083004,17,TRUE,"20%",6.04555966,1
25367,"40K - 60K €",0.603913766,6,TRUE,"20%",NA,0
26787,"20K - 40K €",0.665577203,17,TRUE,"20%",5.86987389,1
16093,"0 - 20K €",0.263393531,14,TRUE,"30%",6.207504437,0
13813,"60K+ €",0.726209523,14,FALSE,"10%",0.344444091,1
30050,"20K - 40K €",0.676207262,15,TRUE,"40%",1.430127891,1
92510,"20K - 40K €",0.573413577,20,TRUE,"20%",6.828332375,1
26513,"0 - 20K €",0.539143204,19,TRUE,"30%",6.862995697,0
13636,"0 - 20K €",0.381247747,18,TRUE,"20%",4.638616312,0
46419,"0 - 20K €",0.425190861,20,TRUE,"0%",6.881511074,0
23676,"20K - 40K €",0.635083135,21,FALSE,"10%",1.076829908,1
48844,"20K - 40K €",0.690323957,20,TRUE,"10%",6.485573216,1
67021,"0 - 20K €",0.372550177,20,FALSE,"30%",6.457493595,0
18261,"60K+ €",0.711988916,6,TRUE,"20%",NA,0
16116,"0 - 20K €",0.308365537,13,FALSE,"30%",6.315803338,0
11712,"0 - 20K €",0.58602077,9,TRUE,"40%",3.871322806,1
34775,"20K - 40K €",0.630743467,16,TRUE,"0%",NA,1
14525,"60K+ €",0.680458425,21,FALSE,"20%",1.919990088,1
11066,"0 - 20K €",0.268402125,11,FALSE,"0%",2.331337115,0
27094,"0 - 20K €",0.386189946,20,FALSE,"0%",5.769427619,0
15790,"0 - 20K €",0.286463545,7,FALSE,"40%",2.593529943,0
17378,"0 - 20K €",0.638324682,7,TRUE,"30%",5.203620354,0
29334,"20K - 40K €",0.723679775,6,FALSE,"10%",6.914253464,0
16734,"40K - 60K €",0.667736789,6,TRUE,"20%",5.103982172,0
27221,"0 - 20K €",0.288231937,19,TRUE,"40%",6.723292546,1
20510,"40K - 60K €",0.650970268,6,TRUE,"30%",3.027409574,0
14369,"40K - 60K €",0.711618485,18,TRUE,"30%",4.317253426,1
55002,"0 - 20K €",0.382070723,20,FALSE,"40%",NA,0
14380,"60K+ €",0.730081961,19,FALSE,"10%",0.581397342,1
49388,"20K - 40K €",0.677665233,19,TRUE,"40%",5.793478574,1
10318,"40K - 60K €",0.726118501,9,TRUE,"0%",5.152569579,1
18388,"0 - 20K €",0.721118674,6,FALSE,"10%",6.849705809,0
45909,"60K+ €",0.713878916,17,FALSE,"40%",0.087862661,0
22035,"0 - 20K €",0.328579453,18,FALSE,"30%",NA,0
50493,"60K+ €",0.719150011,6,TRUE,"10%",6.157775878,0
19268,"0 - 20K €",0.319181977,17,FALSE,"40%",5.889968997,0
22591,"40K - 60K €",0.721197376,6,TRUE,"0%",6.822939682,0
60701,"0 - 20K €",0.438718135,16,TRUE,"0%",6.924632676,1
26922,"20K - 40K €",0.578133791,15,FALSE,"0%",0.119427259,1
30033,"0 - 20K €",0.678939294,20,TRUE,"30%",6.518474775,0
29779,"0 - 20K €",0.569765059,11,TRUE,"20%",5.788162085,0
12593,"40K - 60K €",0.722668464,14,TRUE,"0%",0.896564418,1
42716,"0 - 20K €",0.344898961,18,FALSE,"10%",6.638724825,0
51441,"20K - 40K €",0.458026345,6,TRUE,"40%",5.937652387,0
23316,"20K - 40K €",0.726688854,7,TRUE,"10%",5.708671987,0
23344,"0 - 20K €",0.314746161,17,FALSE,"20%",NA,0
16657,"20K - 40K €",0.586092454,19,FALSE,"10%",1.207630935,1
11848,"40K - 60K €",0.724608102,6,TRUE,"10%",4.119406326,0
11692,"60K+ €",0.716528532,17,FALSE,"0%",0.301771855,1
10577,"20K - 40K €",0.728403919,18,TRUE,"30%",3.280529354,0
28250,"40K - 60K €",0.721177078,8,TRUE,"10%",NA,0
15830,"40K - 60K €",0.718613169,20,TRUE,"30%",NA,1
10623,"20K - 40K €",0.718273956,7,TRUE,"10%",5.699049799,0
10664,"0 - 20K €",0.60073824,21,FALSE,"10%",6.138895809,1
18791,"20K - 40K €",0.701275326,14,TRUE,"40%",6.02871787,0
21410,"60K+ €",0.720972237,9,TRUE,"0%",5.475576851,0
48345,"40K - 60K €",0.708454921,7,TRUE,"10%",5.826241172,0
15836,"0 - 20K €",0.702702032,6,TRUE,"20%",6.95954772,0
27655,"40K - 60K €",0.719340064,9,TRUE,"0%",6.880665672,1
25634,"0 - 20K €",0.329316276,19,FALSE,"10%",5.633905177,0
19711,"20K - 40K €",0.509273976,6,TRUE,"40%",6.607047545,0
12789,"0 - 20K €",0.340293126,17,TRUE,"0%",5.13510588,0
11241,"40K - 60K €",0.724987652,20,TRUE,"30%",4.437092512,1
12636,"20K - 40K €",0.670331389,17,TRUE,"10%",5.815748224,0
11268,"0 - 20K €",0.72801104,9,TRUE,"0%",6.882651391,1
