"car_value","debt_to_income_ratio","loan_length","repaid_loan_on_prev_car","payment_to_income","downpayment_amount","loan_to_value_ratio","driver_tenure","repaid","salary_range.0...20K..","salary_range.20K...40K..","salary_range.40K...60K..","salary_range.60K..."
76018,0.715072419,15,0,1.33024333022443,304.072,0.996,0.272591244909786,"Repaid",0,0,0,1
69552,0.611471923,7,1,2.54302807796234,208.656,0.997,5.979171996,"Not_Repaid",0,1,0,0
17918,0.307129505,17,1,0.278471713864359,71.672,0.996,5.510859628,"Not_Repaid",1,0,0,0
23333,0.286308663,17,0,0.362628669471877,93.332,0.996,6.837289462,"Not_Repaid",1,0,0,0
39836,0.361620232,20,1,0.533006161408269,39.836,0.999,4.335714521,"Not_Repaid",1,0,0,0
22186,0.685845558,14,0,0.415856365453997,22.186,0.999,0.162652675,"Repaid",0,1,0,0
61621,0.63409054,21,0,0.788570558963642,0,1,6.232432379,"Not_Repaid",1,0,0,0
51740,0.551230426,19,1,0.72417158502937,206.96,0.996,6.058153757,"Repaid",0,0,1,0
25358,0.724549362,21,0,0.323535523887919,76.074,0.997,0.757861165,"Repaid",0,0,0,1
42060,0.691549503,15,1,0.736749312039813,126.18,0.997,6.909980663,"Repaid",0,1,0,0
31969,0.284480476,19,1,0.447898829131728,95.907,0.997,6.212748965,"Not_Repaid",1,0,0,0
56285,0.652594539,16,0,0.92825625081951,112.57,0.998,0.495087607,"Repaid",0,1,0,0
10461,0.730516217,6,1,0.446101729940188,0,1,6.678315536,"Not_Repaid",0,1,0,0
11021,0.331685437,7,1,0.402556380860923,44.084,0.996,4.46615925,"Not_Repaid",1,0,0,0
20810,0.457245028,17,0,0.324391738689986,20.81,0.999,6.523283918,"Not_Repaid",1,0,0,0
12950,0.705157852,7,1,0.474915279678641,0,1,5.965939616,"Not_Repaid",0,0,0,1
27315,0.726511807,21,1,0.348154778384309,109.26,0.996,6.328785428,"Repaid",0,0,1,0
22481,0.724862452,21,1,0.287404081097768,22.481,0.999,5.512266418,"Repaid",0,0,1,0
12082,0.728540942,6,1,0.515228094937133,0,1,6.894004192,"Not_Repaid",0,0,0,1
17874,0.307490605,14,0,0.334361117905807,53.622,0.997,6.785093688,"Not_Repaid",1,0,0,0
12650,0.384181533,15,0,0.222252081906767,0,1,5.208192202,"Not_Repaid",1,0,0,0
89261,0.724885563,11,0,2.10437189599264,267.783,0.997,0.068879004,"Repaid",0,1,0,0
30536,0.721565478,6,0,1.29958112040939,61.072,0.998,6.92568656,"Not_Repaid",0,1,0,0
36489,0.352755249,18,0,0.537874111019733,109.467,0.997,6.54422399,"Not_Repaid",1,0,0,0
12929,0.398110492,6,1,0.549142402192057,51.716,0.996,6.916636853,"Not_Repaid",1,0,0,0
17764,0.680970441,14,1,0.331970092603245,71.056,0.996,4.81002481047003,"Repaid",0,1,0,0
73325,0.597721781,17,1,1.1430093339473,73.325,0.999,6.972756151,"Repaid",1,0,0,0
69042,0.462262678,21,0,0.880003741871113,276.168,0.996,6.776514351,"Not_Repaid",1,0,0,0
65699,0.720125817,6,1,2.79608265751168,131.398,0.998,6.627147028,"Not_Repaid",0,0,1,0
10554,0.72984831,6,1,0.450067647241061,0,1,1.90441985,"Not_Repaid",0,0,0,1
40052,0.537746153,14,1,0.749986775329605,80.104,0.998,5.655251312,"Repaid",0,1,0,0
35879,0.359257091,19,0,0.503183728238626,71.758,0.998,5.495798623,"Not_Repaid",1,0,0,0
20423,0.404517545,19,1,0.286708614992901,20.423,0.999,6.799287278,"Not_Repaid",1,0,0,0
56992,0.662231767,21,0,0.728603415769939,56.992,0.999,6.709255133,"Not_Repaid",1,0,0,0
21007,0.678775645,17,1,0.327462626365235,21.007,0.999,5.46454330626272,"Not_Repaid",1,0,0,0
89167,0.405717775,6,0,3.78725195887223,356.668,0.996,3.532769321,"Not_Repaid",0,1,0,0
22052,0.299014556,16,0,0.362954339267494,88.208,0.996,6.843476742,"Not_Repaid",1,0,0,0
10783,0.312443556,15,1,0.189450134324164,0,1,3.59949965510728,"Not_Repaid",1,0,0,0
45254,0.611408066,20,0,0.604892961711411,90.508,0.998,1.334277612,"Repaid",0,0,1,0
13682,0.725809904,6,1,0.582875471290757,13.682,0.999,6.00170565670295,"Not_Repaid",0,0,1,0
76400,0.648121915,6,1,3.24499029526438,305.6,0.996,3.741670706,"Not_Repaid",0,0,1,0
38190,0.30078727,20,0,0.510471167361091,76.38,0.998,3.763577187,"Not_Repaid",1,0,0,0
17111,0.661782148,6,1,0.727497080671402,51.333,0.997,6.476404798,"Repaid",0,1,0,0
51166,0.517257312,21,1,0.654122023639892,51.166,0.999,6.89310039,"Not_Repaid",1,0,0,0
16422,0.708470376,21,0,0.209943944654933,16.422,0.999,1.468323852,"Repaid",0,0,1,0
10624,0.728465797,18,1,0.156762479781219,21.248,0.998,6.412459637,"Repaid",1,0,0,0
33351,0.652143606,14,1,0.623256842963906,133.404,0.996,3.23835551169128,"Repaid",1,0,0,0
15539,0.585753266,20,0,0.207703887657083,31.078,0.998,2.916383726,"Repaid",0,1,0,0
45278,0.632247235,18,0,0.667430294027007,135.834,0.997,0.0890121,"Repaid",0,0,0,1
25055,0.546663069,7,1,0.915166511430036,100.22,0.996,3.414369263,"Not_Repaid",0,1,0,0
36510,0.725896214,9,1,1.04722342906259,36.51,0.999,5.913421725,"Not_Repaid",0,1,0,0
23521,0.510808094,6,0,0.999023779252793,94.084,0.996,5.62568653999948,"Not_Repaid",0,1,0,0
13057,0.728152184,6,1,0.556249453928038,13.057,0.999,6.066256354,"Not_Repaid",0,0,1,0
23828,0.709186208,21,0,0.303709758716504,95.312,0.996,1.966463899,"Repaid",0,0,1,0
16571,0.558339286,18,0,0.2447584684997,16.571,0.999,1.337379039,"Repaid",1,0,0,0
31062,0.429157858,6,1,1.31931791297778,124.248,0.996,4.967540937,"Not_Repaid",0,1,0,0
14005,0.72662217,21,1,0.178506596056095,56.02,0.996,5.614425006,"Repaid",0,0,1,0
10540,0.706046767,12,1,0.228756081618807,21.08,0.998,2.684139789,"Repaid",0,0,0,1
36075,0.710703221,7,1,1.32033232254658,72.15,0.998,4.374771363,"Not_Repaid",0,1,0,0
10265,0.728537931,6,1,0.437305709165299,10.265,0.999,6.555459122,"Not_Repaid",0,1,0,0
11134,0.272993323,16,0,0.183622725355324,22.268,0.998,2.589010914,"Not_Repaid",1,0,0,0
15584,0.707343437,18,0,0.229719371485421,46.752,0.997,0.465133855,"Repaid",0,0,0,1
20696,0.553960212,20,1,0.276081160345995,82.784,0.996,6.308843822,"Not_Repaid",1,0,0,0
11044,0.612217138,21,0,0.141189923564065,11.044,0.999,1.504779928,"Repaid",0,1,0,0
74278,0.566813494,19,1,1.03962151126424,297.112,0.996,6.804976053,"Repaid",1,0,0,0
81461,0.722602016,12,0,1.76799802322103,162.922,0.998,0.398759231493788,"Repaid",0,0,1,0
22253,0.658972632,20,1,0.296851278564912,89.012,0.996,2.858512747,"Repaid",0,0,1,0
87992,0.521805396,21,0,1.12491703678461,87.992,0.999,6.706684909,"Repaid",1,0,0,0
53320,0.713927839,21,1,0.680294744605403,159.96,0.997,4.054524468,"Repaid",0,1,0,0
55244,0.704638568,19,1,0.776320105380209,0,1,6.981057198,"Repaid",1,0,0,0
19047,0.313975753,15,0,0.333973828716999,38.094,0.998,6.085048191,"Not_Repaid",1,0,0,0
25180,0.658171287,13,1,0.507128466826298,0,1,4.566729399,"Repaid",0,0,1,0
91464,0.730555791,7,1,3.35425877533029,0,1,6.326736723,"Not_Repaid",0,0,1,0
13369,0.722224237,6,1,0.568971050522439,26.738,0.998,6.878828401,"Not_Repaid",0,0,1,0
40640,0.670891698,17,0,0.631604556950973,162.56,0.996,0.444789005,"Repaid",0,0,0,1
18123,0.426089749,8,1,0.581715367240747,54.369,0.997,4.530489857,"Not_Repaid",0,1,0,0
54013,0.332570924,20,0,0.72124775671234,162.039,0.997,6.934952794,"Not_Repaid",1,0,0,0
17681,0.723635764,20,1,0.23586156726312,70.724,0.996,6.367395213,"Repaid",1,0,0,0
12562,0.720499498,18,1,0.185172917389621,37.686,0.997,4.057708456,"Repaid",0,0,0,1
21584,0.314342022,19,0,0.303007332223805,21.584,0.999,5.595636682,"Not_Repaid",1,0,0,0
12186,0.6101236,18,0,0.179630406886636,36.558,0.997,1.159243181,"Repaid",0,1,0,0
18401,0.627999542,21,0,0.234537656124828,73.604,0.996,2.091999143,"Repaid",0,0,0,1
16970,0.610924772,20,0,0.22660423289594,50.91,0.997,2.372090222,"Repaid",0,1,0,0
62657,0.729363407,16,1,1.03541456026734,0,1,5.988144843,"Not_Repaid",0,1,0,0
25339,0.533577817,21,0,0.322968842375252,101.356,0.996,1.516035304,"Repaid",0,1,0,0
20179,0.696593719,7,1,0.738544308708729,40.358,0.998,6.336103053,"Not_Repaid",1,0,0,0
50392,0.722152523,6,0,2.14678122710743,50.392,0.999,0.058554375,"Repaid",0,1,0,0
29547,0.438960983,20,0,0.395734952020253,0,1,5.3086699995342,"Not_Repaid",1,0,0,0
27436,0.289060522,19,0,0.384004089811863,109.744,0.996,6.878785492,"Not_Repaid",1,0,0,0
17114,0.719718927,8,1,0.550430263264726,17.114,0.999,5.40778576235114,"Not_Repaid",0,1,0,0
32134,0.372499237,6,1,1.36484971397939,128.536,0.996,6.782320111,"Not_Repaid",0,1,0,0
84219,0.703572702,6,1,3.58427503208537,168.438,0.998,6.952955833,"Not_Repaid",0,1,0,0
13520,0.661414771,21,0,0.173016892896714,0,1,2.839034317,"Repaid",1,0,0,0
95500,0.639473604,19,1,1.34202031105296,0,1,6.961209662,"Repaid",1,0,0,0
24047,0.731472558,7,1,0.880111749418643,48.094,0.998,0.20819253,"Repaid",0,0,0,1
17672,0.599098896,18,0,0.261281839157768,0,1,2.96282777912528,"Repaid",1,0,0,0
15226,0.723817134,8,1,0.489707326660553,15.226,0.999,3.203724942,"Not_Repaid",0,1,0,0
13018,0.617969465,21,0,0.16609296671555,39.054,0.997,3.898071394,"Repaid",0,1,0,0
15108,0.704444501,6,0,0.642336853181202,45.324,0.997,6.762550672,"Not_Repaid",1,0,0,0
12394,0.557745702,21,0,0.158448742543736,12.394,0.999,3.662960776,"Repaid",1,0,0,0
62682,0.616699098,21,1,0.799741845111701,188.046,0.997,6.689435429,"Repaid",0,1,0,0
17389,0.727217084,16,0,0.287067988647722,17.389,0.999,0.252965791,"Repaid",0,0,0,1
48705,0.628300138,21,1,0.622036552736494,97.41,0.998,2.393438485,"Not_Repaid",0,1,0,0
21829,0.717642195,19,1,0.306753522198693,0,1,6.677509973,"Repaid",0,1,0,0
35864,0.714154102,19,1,0.501965398637289,143.456,0.996,6.806146032,"Repaid",1,0,0,0
12025,0.61286165,7,1,0.439669781422491,36.075,0.997,4.36801949,"Not_Repaid",1,0,0,0
12850,0.692345048,6,0,0.545786980289885,51.4,0.996,5.62620269160466,"Not_Repaid",0,1,0,0
98412,0.463018284,21,1,1.25812955068696,98.412,0.999,6.553718888,"Repaid",0,1,0,0
21930,0.661790516,19,1,0.306940140311057,87.72,0.996,5.379177984,"Repaid",0,1,0,0
30621,0.579964795,8,1,0.981892620156878,122.484,0.996,2.349074372,"Not_Repaid",1,0,0,0
38296,0.675718834,18,1,0.563944381798118,153.184,0.996,6.984411107,"Repaid",1,0,0,0
37767,0.730466749,6,1,1.6105462226031,0,1,6.612293307,"Not_Repaid",0,0,0,1
13173,0.706675729,6,1,0.560629489754812,26.346,0.998,6.1983671363163,"Not_Repaid",0,1,0,0
48415,0.6795655,21,1,0.618332813894618,96.83,0.998,5.508527929,"Repaid",0,0,1,0
12390,0.52601139,17,0,0.193331901934079,0,1,2.652727504,"Not_Repaid",1,0,0,0
14530,0.723516364,20,1,0.194022363227932,43.59,0.997,4.867438184,"Repaid",0,1,0,0
28575,0.306747456,18,0,0.421638541015468,57.15,0.998,4.841777333,"Not_Repaid",1,0,0,0
37091,0.307161767,18,0,0.547844810519725,37.091,0.999,6.420913254,"Not_Repaid",1,0,0,0
17875,0.704155937,21,0,0.228062051009407,53.625,0.997,0.482825726,"Repaid",0,0,0,1
10903,0.603919996,19,1,0.153215156559272,0,1,5.86993,"Repaid",1,0,0,0
10828,0.724185892,18,1,0.159452417122154,43.312,0.996,3.587944034,"Repaid",0,0,1,0
76930,0.730479184,11,1,1.81911987695325,0,1,6.095323053,"Not_Repaid",0,0,1,0
13510,0.716920643,6,1,0.576124115427965,0,1,5.88626646050629,"Not_Repaid",0,0,0,1
11224,0.675819961,7,0,0.410382837978049,33.672,0.997,5.5425440357286,"Not_Repaid",1,0,0,0
15828,0.719844444,12,1,0.343869000677124,15.828,0.999,0.750386198,"Not_Repaid",0,1,0,0
22301,0.728078326,18,0,0.329392227747982,22.301,0.999,0.2808453,"Repaid",0,0,0,1
18383,0.730339523,6,1,0.783929653139325,0,1,6.937278385,"Not_Repaid",0,0,0,1
13955,0.276628463,18,0,0.206325716695714,0,1,4.4606923,"Not_Repaid",1,0,0,0
65212,0.27093331,20,0,0.869917115794502,260.848,0.996,6.431072911,"Not_Repaid",1,0,0,0
26717,0.722681134,9,1,0.766328905896063,26.717,0.999,0.214228797,"Repaid",0,0,0,1
33595,0.418338435,6,1,1.42833641664168,100.785,0.997,6.12157624562976,"Not_Repaid",0,1,0,0
70850,0.429899259,21,1,0.903048363482639,283.4,0.996,6.693382186,"Not_Repaid",1,0,0,0
52535,0.313152143,19,0,0.735298689979087,210.14,0.996,6.536149787,"Not_Repaid",1,0,0,0
12230,0.718291873,21,0,0.155882589772656,48.92,0.996,1.110153376,"Repaid",0,0,0,1
85118,0.461429458,6,1,3.61527596796221,340.472,0.996,6.569673367,"Not_Repaid",0,1,0,0
13894,0.723424478,6,1,0.590722017348399,41.682,0.997,6.924537372,"Not_Repaid",0,0,1,0
46391,0.637648438,6,1,1.97237549350868,139.173,0.997,5.21848974791163,"Not_Repaid",0,0,0,1
13444,0.651318159,11,1,0.317266802684362,26.888,0.998,6.662910065,"Repaid",0,1,0,0
24397,0.677309628,20,0,0.325778637004258,73.191,0.997,0.300054971,"Repaid",0,0,0,1
34128,0.720884061,21,0,0.435429464439107,102.384,0.997,1.22995366278293,"Repaid",0,0,0,1
65410,0.554515012,20,0,0.873434465157539,196.23,0.997,6.52062291707861,"Not_Repaid",1,0,0,0
13668,0.405676974,18,1,0.201880317871818,13.668,0.999,5.09921720461158,"Not_Repaid",1,0,0,0
17379,0.652221658,6,1,0.738150344782717,69.516,0.996,6.921257556,"Not_Repaid",0,1,0,0
98797,0.392182929,21,1,1.26052287852176,296.391,0.997,6.409774007,"Repaid",0,1,0,0
16472,0.72352949,18,1,0.242809130332896,49.416,0.997,5.325544756,"Repaid",0,1,0,0
47620,0.716814602,10,0,1.23211752897732,95.24,0.998,0.153948697,"Repaid",0,1,0,0
104435,0.399015188,21,1,1.33112005420338,417.74,0.996,6.662288507,"Not_Repaid",1,0,0,0
39065,0.262724295,18,0,0.575268625311873,156.26,0.996,6.747915203,"Not_Repaid",1,0,0,0
17244,0.724638778,17,0,0.269073068357648,0,1,1.773243312,"Repaid",1,0,0,0
94505,0.470495149,20,1,1.26068081071213,378.02,0.996,6.53152397,"Repaid",0,1,0,0
30247,0.588361382,16,1,0.498835690122372,60.494,0.998,6.84431682,"Repaid",0,1,0,0
17611,0.723032514,8,0,0.565848079680848,35.222,0.998,6.610466941,"Not_Repaid",1,0,0,0
10611,0.722814879,17,1,0.16540705138104,10.611,0.999,4.886323838,"Repaid",0,0,0,1
47824,0.708739114,21,1,0.60956083183054,191.296,0.996,5.529699092,"Repaid",0,1,0,0
36253,0.640167332,20,1,0.484580026979357,72.506,0.998,5.58423289,"Repaid",0,1,0,0
11816,0.727360599,21,1,0.151210621780146,0,1,4.751602793,"Repaid",0,1,0,0
50561,0.706359533,19,1,0.708380390369712,151.683,0.997,5.03960775892028,"Repaid",1,0,0,0
45388,0.563156138,21,0,0.580254278406899,45.388,0.999,1.95447129,"Repaid",1,0,0,0
20486,0.289500715,14,0,0.382838286257041,81.944,0.996,6.606813471,"Not_Repaid",1,0,0,0
16173,0.310017298,19,1,0.226817649232233,32.346,0.998,3.255382967,"Not_Repaid",1,0,0,0
13573,0.268286184,18,0,0.200677818180647,0,1,4.81963297,"Not_Repaid",1,0,0,0
21816,0.264376427,15,0,0.381759431873717,87.264,0.996,6.632697139,"Not_Repaid",1,0,0,0
35913,0.706822882,11,1,0.848365034302367,35.913,0.999,5.488065525,"Not_Repaid",0,0,1,0
44649,0.490983389,6,1,1.89640800645627,178.596,0.996,6.701370339,"Not_Repaid",1,0,0,0
33231,0.461460532,18,0,0.490831492771319,33.231,0.999,6.326481626,"Not_Repaid",1,0,0,0
12028,0.310218849,14,0,0.224776867475334,48.112,0.996,5.383909294,"Not_Repaid",1,0,0,0
23119,0.707693087,6,1,0.983921139728346,46.238,0.998,5.46532113,"Not_Repaid",0,0,0,1
61656,0.525759207,21,0,0.787440420809389,123.312,0.998,6.653558516,"Not_Repaid",1,0,0,0
57321,0.470619337,14,1,1.07442994339622,57.321,0.999,6.946249131,"Repaid",0,1,0,0
40363,0.657841848,18,1,0.595576428031753,80.726,0.998,6.2794376,"Repaid",0,1,0,0
10666,0.697143711,15,1,0.187394522183208,0,1,2.349584463,"Repaid",0,1,0,0
12408,0.28785258,17,0,0.193612771525266,0,1,3.809483568,"Not_Repaid",1,0,0,0
40344,0.7144432,17,0,0.628263332294207,80.688,0.998,0.382665426,"Repaid",0,0,1,0
13991,0.662951245,6,1,0.5954427382646,27.982,0.998,5.820465847,"Not_Repaid",0,0,1,0
12936,0.72461592,8,1,0.416471507477589,0,1,6.447614859,"Not_Repaid",0,1,0,0
12004,0.263099532,8,0,0.38492012058271,48.016,0.996,6.142805945,"Not_Repaid",1,0,0,0
24656,0.334322025,18,0,0.363811718889847,49.312,0.998,5.9544553616767,"Not_Repaid",1,0,0,0
10798,0.312999007,21,0,0.137768616883892,32.394,0.997,5.247186363,"Not_Repaid",0,1,0,0
38838,0.265677879,18,0,0.571925838214835,155.352,0.996,6.069768507,"Not_Repaid",1,0,0,0
17015,0.731262687,21,1,0.217742783479112,0,1,5.785526446,"Repaid",0,1,0,0
15939,0.730660963,11,1,0.376900451303235,0,1,5.722871988,"Not_Repaid",0,1,0,0
27266,0.310920766,19,0,0.382007866217452,81.798,0.997,6.22568218611101,"Not_Repaid",1,0,0,0
28636,0.41656647,19,0,0.401202129281997,85.908,0.997,6.278039478,"Not_Repaid",1,0,0,0
83026,0.710814738,14,0,1.55468895457195,166.052,0.998,0.156779284,"Repaid",0,0,1,0
30716,0.729319687,7,1,1.12644770120534,0,1,5.84644989935528,"Not_Repaid",0,0,1,0
20641,0.712486598,14,1,0.386896747468491,20.641,0.999,0.864387403,"Repaid",1,0,0,0
23028,0.721214529,7,1,0.844505718952877,0,1,1.58363471187554,"Repaid",0,1,0,0
10928,0.652791525,10,1,0.282183898145672,43.712,0.996,2.439664688,"Repaid",0,0,1,0
23789,0.609744323,11,1,0.561962403614819,23.789,0.999,6.523000413,"Repaid",0,1,0,0
86555,0.730447097,12,0,1.87479158639269,346.22,0.996,0.124285162,"Repaid",0,0,1,0
81646,0.725325525,8,0,2.62331680845054,163.292,0.998,0.02395227,"Repaid",0,0,0,1
78558,0.667716607,8,0,2.52662735897805,78.558,0.999,0.189155639,"Repaid",1,0,0,0
30191,0.614744488,20,0,0.402742863935346,120.764,0.996,3.087929757,"Repaid",0,1,0,0
55178,0.635134171,9,1,1.57951277176133,165.534,0.997,3.86610687144632,"Not_Repaid",0,1,0,0
37949,0.723614593,6,1,1.61507086515641,75.898,0.998,3.173313634,"Not_Repaid",0,0,1,0
23367,0.724202393,9,0,0.670240204516724,23.367,0.999,4.905193449,"Not_Repaid",0,1,0,0
74434,0.724014281,10,1,1.929761163484,0,1,4.389160216,"Not_Repaid",0,0,0,1
15020,0.701856927,6,1,0.637954898362185,60.08,0.996,5.10619674,"Not_Repaid",0,0,1,0
40675,0.314392509,19,0,0.569873467263069,122.025,0.997,6.601007173,"Not_Repaid",1,0,0,0
59943,0.714437295,17,0,0.934407207702732,59.943,0.999,0.199454674,"Repaid",0,0,1,0
32174,0.687791544,21,1,0.411734135507314,0,1,4.981398858,"Repaid",0,1,0,0
10938,0.577290763,6,0,0.464577275518347,43.752,0.996,6.45654888,"Not_Repaid",1,0,0,0
14443,0.420928657,17,0,0.224690539278047,43.329,0.997,4.576594642,"Not_Repaid",1,0,0,0
17112,0.70886956,9,1,0.490335505143128,34.224,0.998,3.787731915,"Not_Repaid",0,1,0,0
21026,0.530921895,19,0,0.295173840221355,21.026,0.999,2.879780198,"Repaid",1,0,0,0
55613,0.679590233,7,1,2.03745575176212,55.613,0.999,6.309264803,"Not_Repaid",0,1,0,0
75843,0.301287804,21,0,0.968629879256625,151.686,0.998,6.25355666196284,"Not_Repaid",1,0,0,0
22177,0.642215245,14,1,0.415271564877775,44.354,0.998,6.362607239,"Not_Repaid",1,0,0,0
42071,0.566886302,19,1,0.590023206631379,84.142,0.998,6.0823442872029,"Not_Repaid",1,0,0,0
48530,0.640145377,6,1,2.06331794313501,145.59,0.997,6.14709645204239,"Not_Repaid",0,1,0,0
28169,0.694325657,8,1,0.904173711847078,84.507,0.997,5.96322216,"Not_Repaid",0,1,0,0
20254,0.728460723,17,0,0.315724664845122,20.254,0.999,0.253530548,"Repaid",0,0,0,1
14568,0.588256465,21,0,0.185682548471631,58.272,0.996,3.408514999,"Repaid",0,1,0,0
10589,0.726505559,15,1,0.185483558373504,31.767,0.997,6.153320883,"Repaid",0,1,0,0
14178,0.390204432,16,0,0.23382459134972,28.356,0.998,6.589873748,"Not_Repaid",1,0,0,0
12893,0.681344695,19,0,0.180817408739948,25.786,0.998,2.70156632519033,"Repaid",0,0,1,0
12241,0.598655507,22,0,0.149564660440473,36.723,0.997,4.868617403,"Repaid",0,0,1,0
11591,0.723713876,19,1,0.162557557178682,23.182,0.998,4.85159043,"Repaid",0,0,0,1
13655,0.714976396,8,1,0.439179925492569,13.655,0.999,5.912192997,"Not_Repaid",0,0,1,0
108492,0.637029571,22,1,1.32426221266083,433.968,0.996,6.584524759,"Repaid",0,1,0,0
87569,0.388474981,18,0,1.28953534493627,350.276,0.996,6.59958748082483,"Not_Repaid",1,0,0,0
19372,0.702734347,19,1,0.272226360897571,0,1,6.812657269,"Repaid",0,1,0,0
17640,0.592235008,20,0,0.235787153502216,35.28,0.998,1.83424449,"Repaid",0,1,0,0
29651,0.727309339,6,1,1.2644453106258,0,1,1.555373958,"Not_Repaid",0,0,0,1
41707,0.575955796,13,1,0.837464437848556,125.121,0.997,6.769267019,"Repaid",1,0,0,0
29742,0.265432465,14,0,0.555812570040853,118.968,0.996,6.619589932,"Not_Repaid",1,0,0,0
11013,0.439966056,16,0,0.181991167024023,0,1,2.364730807,"Not_Repaid",1,0,0,0
50613,0.419091571,20,0,0.67584679078151,151.839,0.997,6.919663733,"Not_Repaid",1,0,0,0
20038,0.381131187,18,0,0.295967062446261,20.038,0.999,5.495569584,"Not_Repaid",1,0,0,0
14918,0.402170464,20,0,0.199203414634156,44.754,0.997,2.127996024,"Repaid",1,0,0,0
12711,0.294894503,17,1,0.197547380005015,50.844,0.996,5.615688875,"Not_Repaid",1,0,0,0
32813,0.319792662,18,0,0.483202083767016,131.252,0.996,6.713093267,"Not_Repaid",1,0,0,0
11954,0.66359372,19,0,0.167648437452675,23.908,0.998,1.641079202,"Repaid",0,1,0,0
50456,0.471620431,20,0,0.675101889748358,50.456,0.999,6.810757152,"Not_Repaid",1,0,0,0
11697,0.67491582,6,1,0.497812430096564,23.394,0.998,6.954422071,"Not_Repaid",1,0,0,0
15443,0.691971812,14,0,0.289754725955834,0,1,0.165639165,"Repaid",0,0,1,0
11509,0.697955567,9,1,0.329784439498145,23.018,0.998,6.687865895,"Repaid",0,0,1,0
10980,0.697302484,20,1,0.146912532690601,10.98,0.999,3.374242231,"Repaid",0,1,0,0
14180,0.615083048,9,1,0.406727697181801,14.18,0.999,4.973863764,"Repaid",0,0,1,0
53833,0.430145737,19,0,0.753465963217744,215.332,0.996,6.89960549,"Not_Repaid",1,0,0,0
12358,0.703427095,8,1,0.397465069149555,12.358,0.999,6.278566928,"Not_Repaid",1,0,0,0
77373,0.284961605,19,0,1.08294024059678,309.492,0.996,6.874331434,"Not_Repaid",1,0,0,0
20780,0.730499527,7,1,0.762064827160013,0,1,6.647662058,"Not_Repaid",0,0,1,0
13607,0.71810539,7,1,0.498510427673875,13.607,0.999,5.81492586977721,"Not_Repaid",0,1,0,0
12707,0.726796726,15,1,0.223253533975438,0,1,6.820043557,"Repaid",0,1,0,0
21110,0.722213072,6,1,0.899320362443202,21.11,0.999,6.711486278,"Not_Repaid",0,0,0,1
11027,0.518687726,16,1,0.182040296211308,11.027,0.999,4.951306602,"Not_Repaid",1,0,0,0
14715,0.391402901,19,0,0.206783548451774,0,1,4.248627251,"Not_Repaid",1,0,0,0
17505,0.668963022,7,1,0.640676848404098,35.01,0.998,4.093073544,"Not_Repaid",0,1,0,0
19622,0.729208393,19,0,0.275739503073102,0,1,1.54386226,"Repaid",0,0,1,0
28562,0.630386628,18,1,0.421869010759062,28.562,0.999,6.719911461,"Repaid",0,1,0,0
14654,0.446673507,19,0,0.205514489077422,29.308,0.998,4.451376811,"Repaid",1,0,0,0
18466,0.730529364,7,1,0.677203517725544,0,1,5.84211451656074,"Not_Repaid",0,0,1,0
48593,0.699213423,6,1,2.06599647250689,145.779,0.997,6.301906412,"Not_Repaid",0,0,1,0
30680,0.680814812,6,1,1.30570961403459,61.36,0.998,6.825520363,"Not_Repaid",0,1,0,0
11620,0.613665097,21,0,0.14825628155129,34.86,0.997,4.024533337,"Repaid",0,1,0,0
92175,0.657237485,21,1,1.1772142336205,184.35,0.998,6.991976721,"Repaid",1,0,0,0
51709,0.664338485,6,1,2.19847738556703,155.127,0.997,6.76413984,"Not_Repaid",0,1,0,0
23686,0.446280674,11,1,0.558969167538069,47.372,0.998,3.745645472,"Not_Repaid",1,0,0,0
12909,0.263522508,13,0,0.259468956930268,25.818,0.998,5.348638563,"Not_Repaid",1,0,0,0
10788,0.71329228,6,1,0.45866626768062,32.364,0.997,1.835241273,"Not_Repaid",0,0,1,0
49767,0.507242959,19,0,0.696556769852274,199.068,0.996,6.58968533748027,"Not_Repaid",1,0,0,0
